ensembl_gene_id,ensembl_transcript_id,rgd_symbol,entrezgene_id,chr_name,gene_start,gene_end,strand
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694605,103694607,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694605,103694608,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694605,103694609,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694605,103694610,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694605,103694611,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694605,103694612,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694605,103694613,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694605,103694614,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694605,103694768,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694591,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694598,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694599,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694600,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694601,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694602,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694603,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694604,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694605,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694606,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694607,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694608,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694609,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694610,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694611,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694612,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694613,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694614,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694608,103694768,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694591,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694598,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694599,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694600,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694601,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694602,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694603,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694604,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694605,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694606,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694607,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694608,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694609,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694610,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694611,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694612,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694613,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694614,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694609,103694768,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694591,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694598,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694599,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694600,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694601,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694602,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694603,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694604,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694605,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694606,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694607,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694608,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694609,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694610,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694611,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694612,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694613,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694614,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694610,103694768,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694591,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694598,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694599,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694600,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694601,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694602,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694603,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694604,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694605,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694606,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694607,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694608,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694609,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694610,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694611,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694612,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694613,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694614,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694611,103694768,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694591,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694598,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694599,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694600,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694601,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694602,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694603,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694604,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694605,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694606,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694607,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694608,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694609,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694610,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694611,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694612,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694613,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694614,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694612,103694768,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694591,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694598,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694599,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694600,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694601,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694602,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694603,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694604,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694605,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694606,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694607,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694608,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694609,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694610,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694611,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694612,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694613,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694614,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694613,103694768,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694591,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694598,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694599,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694600,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694601,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694602,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694603,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694604,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694605,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694606,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694607,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694608,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694609,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694610,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694611,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694612,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694613,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694614,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694614,103694768,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694591,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694598,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694599,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694600,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694601,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694602,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694603,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694604,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694605,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694606,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694607,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694608,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694609,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694610,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694611,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694612,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694613,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694614,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694606,103694768,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694591,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694598,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694599,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694600,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694601,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694602,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694603,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694604,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694605,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694606,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694607,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694608,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694609,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694610,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694611,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694612,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694613,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694614,KL568161.1,5318850,5319860,1
ENSRNOG00000059366,ENSRNOT00000087179,LOC103694768,103694768,KL568161.1,5318850,5319860,1
ENSRNOG00000033484,ENSRNOT00000048963,LOC680353,,X,74824504,74824719,1
ENSRNOG00000059600,ENSRNOT00000092023,,103690123,KL567939.1,33092,34853,-1
ENSRNOG00000014076,ENSRNOT00000088461,Mbnl1,282635,2,150756185,150869690,1
ENSRNOG00000014076,ENSRNOT00000036808,Mbnl1,282635,2,150756185,150869690,1
ENSRNOG00000025030,ENSRNOT00000032825,Dffb,84359,5,171249633,171262119,-1
ENSRNOG00000058423,ENSRNOT00000085250,,309266,X,153037448,153039372,-1
ENSRNOG00000018791,ENSRNOT00000025386,Dnlz,296587,3,3796480,3798239,-1
ENSRNOG00000018791,ENSRNOT00000076156,Dnlz,296587,3,3796480,3798239,-1
ENSRNOG00000018791,ENSRNOT00000076487,Dnlz,296587,3,3796480,3798239,-1
ENSRNOG00000020685,ENSRNOT00000028093,Atp12a,171028,15,36565495,36590171,1
ENSRNOG00000020685,ENSRNOT00000091753,Atp12a,171028,15,36565495,36590171,1
ENSRNOG00000057079,ENSRNOT00000084966,,,KL568257.1,3309,3614,-1
ENSRNOG00000021138,ENSRNOT00000028699,Cers2,310667,2,196487656,196496986,1
ENSRNOG00000021138,ENSRNOT00000080324,Cers2,310667,2,196487656,196496986,1
ENSRNOG00000039192,ENSRNOT00000045023,RGD1562962,103690888,X,112555173,112555826,1
ENSRNOG00000020485,ENSRNOT00000027813,Vav3,295378,2,212247451,212585818,1
ENSRNOG00000020485,ENSRNOT00000077883,Vav3,295378,2,212247451,212585818,1
ENSRNOG00000016146,ENSRNOT00000021604,Elp4,365839,2,186630278,186631633,1
ENSRNOG00000016146,ENSRNOT00000021604,Elp4,687694,2,186630278,186631633,1
ENSRNOG00000016146,ENSRNOT00000021604,LOC365839,365839,2,186630278,186631633,1
ENSRNOG00000016146,ENSRNOT00000021604,LOC365839,687694,2,186630278,186631633,1
ENSRNOG00000052587,ENSRNOT00000087174,,100909474,KL568024.1,22,1354,-1
ENSRNOG00000037845,ENSRNOT00000042799,Cysltr1,114099,X,77674150,77675487,-1
ENSRNOG00000056742,ENSRNOT00000078930,,,KL568306.1,114,419,-1
ENSRNOG00000049994,ENSRNOT00000073547,Ifi44l,310968,2,256964860,256978668,1
ENSRNOG00000061331,ENSRNOT00000085814,,100910010,2,35228418,35229353,-1
ENSRNOG00000061331,ENSRNOT00000085814,,100910041,2,35228418,35229353,-1
ENSRNOG00000003960,ENSRNOT00000005348,Tmem27,57395,X,32118054,32153794,-1
ENSRNOG00000055563,ENSRNOT00000087631,,,2,187803195,187803266,-1
ENSRNOG00000009090,ENSRNOT00000012233,Dad1,192275,15,32868087,32888095,-1
ENSRNOG00000041989,ENSRNOT00000063742,,,2,121153485,121153563,1
ENSRNOG00000059306,ENSRNOT00000082701,,,2,177560728,177561030,1
ENSRNOG00000057095,ENSRNOT00000090896,,100360577,KL567939.1,60297,61645,-1
ENSRNOG00000057095,ENSRNOT00000090054,,100360577,KL567939.1,60297,61645,-1
ENSRNOG00000057095,ENSRNOT00000090896,,100912525,KL567939.1,60297,61645,-1
ENSRNOG00000057095,ENSRNOT00000090054,,100912525,KL567939.1,60297,61645,-1
ENSRNOG00000061630,ENSRNOT00000082148,,,2,114386019,114386354,1
ENSRNOG00000052662,ENSRNOT00000080827,,,2,252246339,252246437,-1
ENSRNOG00000020189,ENSRNOT00000027362,Tinf2,290232,15,34360974,34364081,-1
ENSRNOG00000057469,ENSRNOT00000091479,,,X,128882366,128884223,1
ENSRNOG00000058747,ENSRNOT00000088625,,,2,11402446,11402540,1
ENSRNOG00000018876,ENSRNOT00000061669,LOC100363321,306322,3,3827498,3834210,-1
ENSRNOG00000018876,ENSRNOT00000088578,LOC100363321,306322,3,3827498,3834210,-1
ENSRNOG00000018876,ENSRNOT00000089705,LOC100363321,306322,3,3827498,3834210,-1
ENSRNOG00000018876,ENSRNOT00000061669,RGD1562289,306322,3,3827498,3834210,-1
ENSRNOG00000018876,ENSRNOT00000088578,RGD1562289,306322,3,3827498,3834210,-1
ENSRNOG00000018876,ENSRNOT00000089705,RGD1562289,306322,3,3827498,3834210,-1
ENSRNOG00000018876,ENSRNOT00000061669,Sdccag3,306322,3,3827498,3834210,-1
ENSRNOG00000018876,ENSRNOT00000088578,Sdccag3,306322,3,3827498,3834210,-1
ENSRNOG00000018876,ENSRNOT00000089705,Sdccag3,306322,3,3827498,3834210,-1
ENSRNOG00000048317,ENSRNOT00000048582,Hist2h2ab,690102,2,198359754,198360146,1
ENSRNOG00000061379,ENSRNOT00000082548,,117517,2,54709138,54777729,-1
ENSRNOG00000052881,ENSRNOT00000080226,,,2,215196540,215196652,-1
ENSRNOG00000055325,ENSRNOT00000088062,,,KL568507.1,18,1325,1
ENSRNOG00000054928,ENSRNOT00000086022,,,2,42001910,42002030,-1
ENSRNOG00000047829,ENSRNOT00000051551,LOC680190,680342,X,43780960,43781586,-1
ENSRNOG00000047829,ENSRNOT00000051551,LOC680342,680342,X,43780960,43781586,-1
ENSRNOG00000048716,ENSRNOT00000072873,Mir3541,,2,188487004,188487107,1
ENSRNOG00000038176,ENSRNOT00000058116,Ufm1,365797,2,143096271,143104412,-1
ENSRNOG00000039689,ENSRNOT00000050796,,,11,43503391,43504318,1
ENSRNOG00000059464,ENSRNOT00000080601,,,2,161559586,161559738,1
ENSRNOG00000058490,ENSRNOT00000091390,,,20,3139258,3166569,-1
ENSRNOG00000053609,ENSRNOT00000086804,RGD1561558,317314,X,158261223,158261717,-1
ENSRNOG00000053609,ENSRNOT00000086804,RGD1561558,688702,X,158261223,158261717,-1
ENSRNOG00000053609,ENSRNOT00000086804,RGD1561558,100364877,X,158261223,158261717,-1
ENSRNOG00000053609,ENSRNOT00000086804,RGD1561558,103690905,X,158261223,158261717,-1
ENSRNOG00000056961,ENSRNOT00000088344,,,2,76072759,76072921,-1
ENSRNOG00000030736,ENSRNOT00000051917,Hist2h2ac,,2,198360301,198360678,-1
ENSRNOG00000000156,ENSRNOT00000055386,LOC100911486,65049,5,171472273,171620947,1
ENSRNOG00000000156,ENSRNOT00000091417,LOC100911486,65049,5,171472273,171620947,1
ENSRNOG00000000156,ENSRNOT00000000169,LOC100911486,65049,5,171472273,171620947,1
ENSRNOG00000000156,ENSRNOT00000055386,LOC100911486,100911486,5,171472273,171620947,1
ENSRNOG00000000156,ENSRNOT00000091417,LOC100911486,100911486,5,171472273,171620947,1
ENSRNOG00000000156,ENSRNOT00000000169,LOC100911486,100911486,5,171472273,171620947,1
ENSRNOG00000000156,ENSRNOT00000055386,Megf6,65049,5,171472273,171620947,1
ENSRNOG00000000156,ENSRNOT00000091417,Megf6,65049,5,171472273,171620947,1
ENSRNOG00000000156,ENSRNOT00000000169,Megf6,65049,5,171472273,171620947,1
ENSRNOG00000000156,ENSRNOT00000055386,Megf6,100911486,5,171472273,171620947,1
