ensembl_gene_id,illumina_humanht_12_v4
ENSG00000253178,
ENSG00000226940,
ENSG00000189326,ILMN_1808463
ENSG00000170873,ILMN_2073289
ENSG00000170873,ILMN_1676980
ENSG00000170873,
ENSG00000132467,ILMN_1745423
ENSG00000132467,ILMN_2090987
ENSG00000214827,ILMN_1814230
ENSG00000214827,ILMN_3245053
ENSG00000214827,
ENSG00000110777,ILMN_1811049
ENSG00000110777,
ENSG00000057149,ILMN_1703855
ENSG00000057149,ILMN_2120222
ENSG00000057149,ILMN_1782716
ENSG00000197937,
ENSG00000197937,ILMN_1779522
ENSG00000150783,
ENSG00000156973,ILMN_1790680
ENSG00000156973,
ENSG00000230031,ILMN_1772582
ENSG00000250467,
ENSG00000167461,ILMN_1760858
ENSG00000167461,
ENSG00000205978,ILMN_3265505
ENSG00000205978,ILMN_3236858
ENSG00000205978,
ENSG00000237671,ILMN_1715638
ENSG00000237671,ILMN_1764225
ENSG00000237671,ILMN_1782705
ENSG00000237671,ILMN_3243333
ENSG00000237671,ILMN_2195385
ENSG00000237671,ILMN_3242920
ENSG00000237671,ILMN_2203976
ENSG00000237671,ILMN_1700918
ENSG00000237671,ILMN_3237846
ENSG00000237671,ILMN_3243851
ENSG00000237671,ILMN_1738450
ENSG00000237671,ILMN_1664660
ENSG00000255983,
ENSG00000182798,
ENSG00000236581,
ENSG00000275508,
ENSG00000276121,
ENSG00000269908,
ENSG00000267248,
ENSG00000259327,
ENSG00000281246,
ENSG00000214578,
ENSG00000186815,
ENSG00000186815,ILMN_1737805
ENSG00000273650,
ENSG00000249896,ILMN_1710591
ENSG00000189212,
ENSG00000189212,ILMN_3237304
ENSG00000261386,
ENSG00000112787,ILMN_1760305
ENSG00000112787,ILMN_1655694
ENSG00000112787,
ENSG00000172568,ILMN_1806256
ENSG00000172568,ILMN_3240287
ENSG00000249013,
ENSG00000271324,
ENSG00000184163,ILMN_1662949
ENSG00000272398,ILMN_2060413
ENSG00000272398,
ENSG00000137094,ILMN_1671235
ENSG00000137094,ILMN_1663722
ENSG00000137094,ILMN_1794056
ENSG00000137094,
ENSG00000137094,ILMN_1724221
ENSG00000173585,ILMN_1664316
ENSG00000173585,ILMN_2337386
ENSG00000173585,
ENSG00000251391,
ENSG00000254567,
ENSG00000141428,
ENSG00000235508,ILMN_1737074
ENSG00000235508,ILMN_1652768
ENSG00000235508,ILMN_1688749
ENSG00000228112,
ENSG00000182287,ILMN_2120273
ENSG00000182287,ILMN_1766411
ENSG00000182287,
ENSG00000170537,
ENSG00000170537,ILMN_1689306
ENSG00000176826,ILMN_1781585
ENSG00000176826,ILMN_2089977
ENSG00000176826,ILMN_1709650
ENSG00000176826,ILMN_1666121
ENSG00000229427,
ENSG00000259950,
ENSG00000280417,ILMN_1668672
ENSG00000176472,ILMN_1771852
ENSG00000176472,
ENSG00000279593,
ENSG00000165169,
ENSG00000165169,ILMN_1681890
ENSG00000165169,ILMN_2162564
ENSG00000164074,
ENSG00000164074,ILMN_1761963
ENSG00000213590,
ENSG00000187012,ILMN_1697373
ENSG00000187012,
ENSG00000250677,
ENSG00000255072,
ENSG00000083807,ILMN_1725366
ENSG00000083807,
ENSG00000230271,
ENSG00000224448,
ENSG00000175093,ILMN_1736682
ENSG00000175093,
ENSG00000249846,
ENSG00000258368,
ENSG00000279021,ILMN_3178368
ENSG00000214424,ILMN_1755506
ENSG00000274765,
ENSG00000240777,
ENSG00000269246,
ENSG00000181143,ILMN_2125346
ENSG00000181143,
ENSG00000205644,
ENSG00000165675,ILMN_1806366
ENSG00000165675,ILMN_2415911
ENSG00000165675,ILMN_1679770
ENSG00000165675,
ENSG00000270900,
ENSG00000228923,
ENSG00000267537,
ENSG00000258988,
ENSG00000261161,
ENSG00000261173,
ENSG00000188816,ILMN_1671619
ENSG00000145088,ILMN_1708798
ENSG00000145088,
ENSG00000250057,
ENSG00000233154,
ENSG00000235224,
ENSG00000227412,
ENSG00000227329,
ENSG00000224153,
ENSG00000227018,ILMN_1748753
ENSG00000197813,
ENSG00000227855,
ENSG00000269584,
ENSG00000236616,
ENSG00000278381,
ENSG00000272510,
ENSG00000267681,ILMN_1666169
ENSG00000242111,ILMN_3204361
ENSG00000242111,ILMN_3277499
ENSG00000242111,
ENSG00000239608,
ENSG00000267340,ILMN_3261875
ENSG00000179136,ILMN_1676435
ENSG00000179136,
ENSG00000277505,
ENSG00000260564,
ENSG00000143632,ILMN_2125869
ENSG00000232494,
ENSG00000241779,
ENSG00000259410,
ENSG00000229258,
ENSG00000259586,
ENSG00000254527,
ENSG00000279294,
ENSG00000260265,
ENSG00000234521,
ENSG00000169715,ILMN_2173611
ENSG00000169715,ILMN_1718968
ENSG00000198496,ILMN_1666169
ENSG00000198496,
ENSG00000214915,ILMN_3261387
ENSG00000120686,
ENSG00000120686,ILMN_1757646
ENSG00000120686,ILMN_2113074
ENSG00000262411,
ENSG00000107020,ILMN_1709043
ENSG00000107020,
ENSG00000253260,
ENSG00000250523,
ENSG00000151876,ILMN_1755811
ENSG00000151876,ILMN_1757355
ENSG00000151876,
ENSG00000254004,ILMN_1665205
ENSG00000254004,
ENSG00000172831,ILMN_2362681
ENSG00000172831,ILMN_1696675
ENSG00000172831,
ENSG00000214432,
ENSG00000235505,ILMN_1704554
ENSG00000235505,ILMN_3290136
ENSG00000267587,
ENSG00000188620,ILMN_1765911
ENSG00000234308,
ENSG00000116497,ILMN_1700685
ENSG00000116497,ILMN_2314208
ENSG00000116497,ILMN_2294274
ENSG00000116497,ILMN_1663577
ENSG00000116497,
ENSG00000169064,
ENSG00000182256,ILMN_1725808
ENSG00000182256,
ENSG00000157827,ILMN_1730491
ENSG00000157827,
ENSG00000157827,ILMN_1710116
ENSG00000226864,ILMN_1667338
ENSG00000226864,ILMN_3255029
ENSG00000005249,ILMN_1684850
ENSG00000005249,
ENSG00000274254,
ENSG00000274185,
ENSG00000250319,
ENSG00000271579,
ENSG00000283058,
ENSG00000236094,ILMN_1759374
ENSG00000271484,
ENSG00000260419,
ENSG00000230327,
ENSG00000164621,ILMN_3304064
ENSG00000259964,
ENSG00000234776,ILMN_1690877
ENSG00000259579,
ENSG00000278690,
ENSG00000143297,ILMN_2105223
ENSG00000143297,ILMN_1684445
ENSG00000143297,
ENSG00000266893,
ENSG00000279142,
ENSG00000266976,ILMN_1812043
ENSG00000258364,
ENSG00000146802,ILMN_1758679
ENSG00000146802,
ENSG00000228386,
ENSG00000243193,ILMN_1901341
ENSG00000243193,
ENSG00000236264,ILMN_1720438
ENSG00000236264,ILMN_1662158
ENSG00000257792,
ENSG00000213169,
ENSG00000246774,ILMN_1782693
ENSG00000225578,
ENSG00000235137,ILMN_1696289
ENSG00000273654,
ENSG00000266899,
ENSG00000259917,ILMN_1689180
ENSG00000168883,
ENSG00000168883,ILMN_1659523
ENSG00000171659,ILMN_1701947
ENSG00000237875,
ENSG00000175745,ILMN_1786197
ENSG00000175745,
ENSG00000259564,
ENSG00000223535,ILMN_3240907
ENSG00000223535,ILMN_1664937
ENSG00000223535,ILMN_3241066
ENSG00000223535,ILMN_1660797
ENSG00000175893,ILMN_1715526
ENSG00000175893,
ENSG00000233593,
ENSG00000233593,ILMN_1761283
ENSG00000249140,
ENSG00000178562,
ENSG00000178562,ILMN_1822333
ENSG00000276004,
ENSG00000277879,
ENSG00000100348,ILMN_1654457
ENSG00000100348,
ENSG00000235642,
ENSG00000259981,ILMN_1846043
ENSG00000203498,
ENSG00000164100,
ENSG00000164100,ILMN_1801769
ENSG00000258806,
ENSG00000271623,
ENSG00000196209,ILMN_1697353
ENSG00000273535,
ENSG00000137801,
ENSG00000137801,ILMN_1686116
ENSG00000164082,ILMN_1693604
ENSG00000164082,
ENSG00000198156,ILMN_1657286
ENSG00000198156,ILMN_1702809
ENSG00000163738,
ENSG00000163738,ILMN_1652434
ENSG00000267787,
ENSG00000232216,
ENSG00000224710,ILMN_3240907
ENSG00000224710,ILMN_1664937
ENSG00000224710,ILMN_3241066
ENSG00000224710,ILMN_1660797
ENSG00000224710,ILMN_1717884
ENSG00000168000,ILMN_1774596
ENSG00000168000,
ENSG00000236168,
ENSG00000168702,ILMN_1696587
ENSG00000168702,
ENSG00000235665,ILMN_3238102
ENSG00000235665,
ENSG00000238259,ILMN_1775901
ENSG00000244945,
ENSG00000236690,
ENSG00000148634,ILMN_1770665
ENSG00000148634,ILMN_2370160
ENSG00000148634,ILMN_1678922
ENSG00000148634,
ENSG00000254228,
ENSG00000280035,
ENSG00000140464,ILMN_2398378
ENSG00000140464,ILMN_1750861
ENSG00000140464,ILMN_1811588
ENSG00000140464,ILMN_1731299
ENSG00000140464,ILMN_2248192
ENSG00000140464,ILMN_1787244
ENSG00000140464,ILMN_1728019
ENSG00000140464,ILMN_1805201
ENSG00000140464,
ENSG00000254605,
ENSG00000280048,
ENSG00000278849,ILMN_1689153
ENSG00000278849,ILMN_1745542
ENSG00000229740,
ENSG00000236550,
ENSG00000104177,ILMN_1710329
ENSG00000104177,
ENSG00000267040,
ENSG00000227744,
ENSG00000108510,ILMN_1806184
ENSG00000108510,ILMN_1671067
ENSG00000108510,
ENSG00000089225,ILMN_1742362
ENSG00000089225,ILMN_2376958
ENSG00000089225,ILMN_2282379
ENSG00000089225,
ENSG00000162670,ILMN_2092589
ENSG00000162670,ILMN_1758943
ENSG00000162670,
ENSG00000270823,
ENSG00000279095,
ENSG00000260780,
ENSG00000122674,ILMN_1729408
ENSG00000122674,ILMN_1664724
ENSG00000122674,ILMN_2259292
ENSG00000122674,ILMN_1663493
ENSG00000122674,ILMN_3212045
ENSG00000122674,ILMN_1784166
ENSG00000146677,ILMN_3241051
ENSG00000275614,
ENSG00000225618,
ENSG00000224810,
ENSG00000198843,
ENSG00000198843,ILMN_2227368
ENSG00000198843,ILMN_1746368
ENSG00000115758,ILMN_1748591
ENSG00000115758,
ENSG00000216802,
ENSG00000232595,
ENSG00000255740,
ENSG00000104522,ILMN_1697777
ENSG00000104522,
ENSG00000235223,
ENSG00000123131,
ENSG00000240747,
ENSG00000229007,
ENSG00000204767,
ENSG00000231043,ILMN_3283344
ENSG00000260582,
ENSG00000261318,
ENSG00000267770,
ENSG00000173011,
ENSG00000173011,ILMN_3239378
ENSG00000272078,
ENSG00000271240,
ENSG00000206260,
ENSG00000259507,
ENSG00000163352,ILMN_1736447
ENSG00000271682,
ENSG00000225811,
ENSG00000263181,
ENSG00000163449,
ENSG00000163449,ILMN_1813796
ENSG00000266987,
ENSG00000232375,
ENSG00000224739,
ENSG00000171643,ILMN_2054707
ENSG00000171643,
ENSG00000124181,ILMN_2382906
ENSG00000124181,ILMN_1740160
ENSG00000124181,
ENSG00000213065,
ENSG00000235017,
ENSG00000261191,
ENSG00000261060,
ENSG00000233145,ILMN_1886050
ENSG00000104643,ILMN_1652521
ENSG00000104643,ILMN_1715988
ENSG00000104643,ILMN_1713315
ENSG00000104643,ILMN_2194619
ENSG00000104643,
ENSG00000265625,
ENSG00000223518,ILMN_3309079
ENSG00000223518,
ENSG00000236182,
ENSG00000264435,
ENSG00000204971,
ENSG00000233608,ILMN_1677429
ENSG00000214653,ILMN_1703369
ENSG00000214653,ILMN_1658067
ENSG00000255860,
ENSG00000233701,ILMN_1731326
ENSG00000230828,
ENSG00000270411,
ENSG00000184887,ILMN_1744725
ENSG00000233273,
ENSG00000229120,
ENSG00000281149,
ENSG00000231826,
ENSG00000273261,
ENSG00000149657,
ENSG00000212989,ILMN_3271952
ENSG00000270554,
ENSG00000128298,ILMN_1771652
ENSG00000128298,
ENSG00000181045,
ENSG00000181045,ILMN_1672930
ENSG00000181045,ILMN_1739751
ENSG00000160888,
ENSG00000160888,ILMN_1700584
ENSG00000250515,
ENSG00000233334,
ENSG00000250993,ILMN_1844057
ENSG00000124151,ILMN_1708805
ENSG00000124151,ILMN_2347693
ENSG00000124151,
ENSG00000186529,ILMN_3251260
ENSG00000186529,ILMN_2089484
ENSG00000186529,
ENSG00000253870,
ENSG00000268006,ILMN_1830842
ENSG00000230985,
ENSG00000135409,ILMN_1736412
ENSG00000135409,
ENSG00000271691,
ENSG00000228191,
ENSG00000224808,
ENSG00000272720,
ENSG00000228454,
ENSG00000237329,
ENSG00000227695,
ENSG00000269533,
ENSG00000206513,
ENSG00000270820,
ENSG00000206519,
ENSG00000089327,
ENSG00000089327,ILMN_1704286
ENSG00000089327,ILMN_2309848
ENSG00000089327,ILMN_1786118
ENSG00000089327,ILMN_2235975
ENSG00000263482,
ENSG00000019991,ILMN_1801586
ENSG00000019991,ILMN_1790149
ENSG00000019991,ILMN_1896012
ENSG00000019991,ILMN_1757838
ENSG00000249123,
ENSG00000169692,ILMN_2377430
ENSG00000169692,ILMN_1732176
ENSG00000169692,ILMN_1681081
ENSG00000126522,ILMN_1685142
ENSG00000126522,ILMN_1685037
ENSG00000126522,ILMN_2379393
ENSG00000282223,
ENSG00000237357,ILMN_3238053
ENSG00000237357,ILMN_3223500
ENSG00000237357,ILMN_1723210
ENSG00000237357,ILMN_1671682
ENSG00000265799,
ENSG00000282211,
ENSG00000183251,ILMN_1779758
ENSG00000067167,ILMN_1737146
ENSG00000067167,
ENSG00000163141,ILMN_1708513
ENSG00000163141,ILMN_1711170
ENSG00000163141,ILMN_1699989
ENSG00000163141,ILMN_1773997
ENSG00000145703,ILMN_1769433
ENSG00000145703,
ENSG00000242791,
ENSG00000248591,
ENSG00000179600,
ENSG00000282724,
ENSG00000282396,
ENSG00000227924,
ENSG00000262755,
ENSG00000121022,ILMN_1736002
ENSG00000121022,
ENSG00000282135,
ENSG00000260377,
ENSG00000217044,
ENSG00000218776,
ENSG00000064703,
ENSG00000064703,ILMN_1694983
ENSG00000267440,
ENSG00000128059,ILMN_1674302
ENSG00000128059,
ENSG00000186272,
ENSG00000186272,ILMN_1751692
ENSG00000213934,ILMN_1796678
ENSG00000145391,
ENSG00000145391,ILMN_1720916
ENSG00000272717,
ENSG00000223735,
ENSG00000183747,
ENSG00000183747,ILMN_1657592
ENSG00000183747,ILMN_3269141
ENSG00000183747,ILMN_1809623
ENSG00000183747,ILMN_1754517
ENSG00000231346,ILMN_3260111
ENSG00000231346,ILMN_1767661
ENSG00000231346,ILMN_3180420
ENSG00000231346,ILMN_1689482
ENSG00000231346,ILMN_1667517
ENSG00000231346,
ENSG00000178596,
ENSG00000278963,
ENSG00000186298,ILMN_1701855
ENSG00000186298,
ENSG00000176563,ILMN_1761637
ENSG00000176563,
ENSG00000266900,
ENSG00000251508,
ENSG00000164124,
ENSG00000164124,ILMN_1708110
ENSG00000086598,ILMN_1654939
ENSG00000086598,
ENSG00000173406,
ENSG00000173406,ILMN_1670079
ENSG00000241400,
ENSG00000151967,
ENSG00000241489,ILMN_1815445
ENSG00000241489,ILMN_1804775
ENSG00000241489,ILMN_1657874
ENSG00000241489,ILMN_3236202
ENSG00000241489,ILMN_1758626
ENSG00000241489,
ENSG00000239483,
ENSG00000255624,ILMN_1793686
ENSG00000189377,ILMN_1796337
ENSG00000196805,ILMN_1806059
ENSG00000198406,ILMN_1704760
ENSG00000279759,
ENSG00000233832,
ENSG00000234986,
ENSG00000206536,ILMN_2196609
ENSG00000206536,ILMN_1687882
ENSG00000248507,
ENSG00000223820,
ENSG00000204287,ILMN_1689655
ENSG00000204287,ILMN_2157441
ENSG00000228338,ILMN_1854472
ENSG00000234541,
ENSG00000115085,ILMN_1719756
ENSG00000115085,ILMN_1674838
ENSG00000115085,
ENSG00000138138,ILMN_2169983
ENSG00000138138,ILMN_1654497
ENSG00000138138,
ENSG00000240395,
ENSG00000198482,
ENSG00000198482,ILMN_2116242
ENSG00000255447,
ENSG00000007341,ILMN_2410114
ENSG00000007341,ILMN_2410113
ENSG00000007341,ILMN_1680722
ENSG00000007341,
ENSG00000007341,ILMN_1659926
ENSG00000236104,ILMN_3241524
ENSG00000236104,
ENSG00000228507,
ENSG00000230287,
ENSG00000261823,
ENSG00000205309,ILMN_1675617
ENSG00000205309,
ENSG00000152689,ILMN_1727045
ENSG00000152689,
ENSG00000160691,ILMN_1701967
ENSG00000160691,ILMN_1721022
ENSG00000160691,
ENSG00000264246,
ENSG00000066855,
ENSG00000066855,ILMN_1774028
ENSG00000204520,ILMN_3241692
ENSG00000274261,
ENSG00000198873,ILMN_1728830
ENSG00000198873,ILMN_2096719
ENSG00000156697,ILMN_1688725
ENSG00000156697,
ENSG00000242001,
ENSG00000271671,
ENSG00000263069,
ENSG00000189145,
ENSG00000276141,ILMN_1729077
ENSG00000276141,ILMN_1773276
ENSG00000276141,ILMN_1693986
ENSG00000276141,ILMN_1661897
ENSG00000276141,ILMN_1758390
ENSG00000276141,ILMN_1797368
ENSG00000276141,ILMN_1690859
ENSG00000276141,
ENSG00000260816,
ENSG00000225351,
ENSG00000189046,ILMN_1690252
ENSG00000189046,
ENSG00000136271,ILMN_1679405
ENSG00000136271,
ENSG00000174059,ILMN_2341229
ENSG00000174059,ILMN_1683479
ENSG00000174059,ILMN_1732799
ENSG00000174059,
ENSG00000174059,ILMN_2257587
ENSG00000254975,
ENSG00000258716,
ENSG00000091262,ILMN_1801521
ENSG00000091262,ILMN_1725675
ENSG00000091262,
ENSG00000091262,ILMN_2406654
ENSG00000091262,ILMN_2293902
ENSG00000249148,
ENSG00000156482,ILMN_1754303
ENSG00000156482,
ENSG00000248533,ILMN_1850795
ENSG00000176222,ILMN_1682227
ENSG00000176222,
ENSG00000278926,
ENSG00000226827,
ENSG00000206342,
ENSG00000184923,ILMN_1707694
ENSG00000184923,
ENSG00000187550,ILMN_3246489
ENSG00000197085,ILMN_2375184
ENSG00000197085,ILMN_1659452
ENSG00000197085,ILMN_1767388
ENSG00000197085,ILMN_1675204
ENSG00000197085,ILMN_1673870
ENSG00000124541,ILMN_1815039
ENSG00000124541,
ENSG00000226172,
ENSG00000251461,
ENSG00000224239,
ENSG00000231467,
ENSG00000186684,ILMN_1657749
ENSG00000186684,
ENSG00000215507,ILMN_1775851
ENSG00000215507,
ENSG00000273914,
ENSG00000240388,
ENSG00000272221,
ENSG00000206476,
ENSG00000242834,
ENSG00000226970,ILMN_3271179
ENSG00000226970,ILMN_1671320
ENSG00000243593,
ENSG00000251210,
ENSG00000196115,ILMN_2302214
ENSG00000196115,
ENSG00000148702,ILMN_1737041
ENSG00000148702,
ENSG00000275867,
ENSG00000092607,ILMN_1721580
ENSG00000264125,
ENSG00000234167,
ENSG00000229235,
ENSG00000164707,ILMN_1663723
ENSG00000164707,
ENSG00000235385,
ENSG00000278248,
ENSG00000120137,ILMN_3260286
ENSG00000120137,ILMN_2195665
ENSG00000120137,
ENSG00000242325,
ENSG00000234698,
ENSG00000102119,ILMN_1801421
ENSG00000102119,
ENSG00000253656,
ENSG00000231192,ILMN_1732901
ENSG00000111913,
ENSG00000111913,ILMN_1726597
ENSG00000187583,ILMN_1711422
ENSG00000187583,
ENSG00000198689,ILMN_1677829
ENSG00000198689,ILMN_2363097
ENSG00000198689,ILMN_2269619
ENSG00000198689,
ENSG00000197563,ILMN_2352724
ENSG00000197563,ILMN_1691112
ENSG00000197563,ILMN_2263829
ENSG00000197563,
ENSG00000166923,ILMN_1752965
ENSG00000166923,ILMN_2124585
ENSG00000166923,
ENSG00000274163,
ENSG00000211941,
ENSG00000279315,
ENSG00000233225,ILMN_2361163
ENSG00000233225,ILMN_3281855
ENSG00000233225,ILMN_1803968
ENSG00000228695,ILMN_2359945
ENSG00000228695,ILMN_1675386
ENSG00000228695,ILMN_1767415
ENSG00000185252,ILMN_2383871
ENSG00000185252,ILMN_1802146
ENSG00000185252,ILMN_2281404
ENSG00000185252,
ENSG00000182383,
ENSG00000259041,
ENSG00000213250,ILMN_3304219
ENSG00000265094,
ENSG00000281058,ILMN_3238130
ENSG00000281058,ILMN_3243639
ENSG00000281058,ILMN_1684709
ENSG00000281058,ILMN_3244025
ENSG00000281058,ILMN_3243738
ENSG00000281058,ILMN_3238910
ENSG00000229189,
ENSG00000262500,ILMN_1680434
ENSG00000262500,ILMN_3245341
ENSG00000262500,ILMN_1772603
ENSG00000243828,ILMN_1682939
ENSG00000226252,
ENSG00000280154,
ENSG00000279751,
ENSG00000259831,
ENSG00000134247,ILMN_2077905
ENSG00000134247,ILMN_1743130
ENSG00000134247,
ENSG00000251279,
ENSG00000140876,ILMN_3226181
ENSG00000140876,
ENSG00000106682,ILMN_2304624
ENSG00000106682,ILMN_1737586
ENSG00000106682,ILMN_1776021
ENSG00000106682,ILMN_1729832
ENSG00000106682,ILMN_3308345
ENSG00000110697,ILMN_1653220
ENSG00000110697,
ENSG00000267408,
ENSG00000236480,
ENSG00000273088,ILMN_1658802
ENSG00000179142,ILMN_1752099
ENSG00000260487,
ENSG00000188512,
ENSG00000268288,
ENSG00000269931,
ENSG00000174442,ILMN_1806483
ENSG00000174442,ILMN_2374633
ENSG00000174442,ILMN_1700378
ENSG00000174442,
ENSG00000217811,
ENSG00000220540,
ENSG00000261546,
ENSG00000242983,
ENSG00000136827,ILMN_1805812
ENSG00000136827,
ENSG00000272508,
ENSG00000281974,
ENSG00000221961,ILMN_1704043
ENSG00000157111,ILMN_1728009
ENSG00000253642,
ENSG00000206509,
ENSG00000188958,ILMN_1812093
ENSG00000188958,ILMN_2180232
ENSG00000188958,
ENSG00000213216,ILMN_3202673
ENSG00000272631,
ENSG00000075429,ILMN_1749402
ENSG00000075429,ILMN_1748102
ENSG00000249514,
ENSG00000144369,ILMN_1653376
ENSG00000144369,
ENSG00000096264,
ENSG00000269796,
ENSG00000166664,ILMN_2271884
ENSG00000166664,ILMN_1683373
ENSG00000166664,ILMN_3237574
ENSG00000166664,ILMN_1791501
ENSG00000166664,
ENSG00000184492,ILMN_1705550
ENSG00000184492,ILMN_2085441
ENSG00000184492,ILMN_1781867
ENSG00000272501,
ENSG00000263070,ILMN_2271884
ENSG00000178917,ILMN_3295146
ENSG00000206344,ILMN_1746436
ENSG00000206344,
ENSG00000074590,ILMN_1689318
ENSG00000074590,ILMN_2079786
ENSG00000074590,
ENSG00000283053,
ENSG00000254833,
ENSG00000135477,
ENSG00000274351,
ENSG00000182054,ILMN_1751753
ENSG00000258674,
ENSG00000269894,
ENSG00000261130,
ENSG00000238162,
ENSG00000270864,
ENSG00000256040,
ENSG00000244757,
ENSG00000226604,
ENSG00000227927,
ENSG00000224274,
ENSG00000233978,
ENSG00000234929,
ENSG00000223609,
ENSG00000223609,ILMN_1815527
ENSG00000184349,ILMN_1685616
ENSG00000184349,
ENSG00000277143,
ENSG00000151612,ILMN_1727574
ENSG00000151612,
ENSG00000264230,ILMN_1799098
ENSG00000264230,ILMN_3242004
ENSG00000264230,ILMN_1778087
ENSG00000264230,ILMN_1759493
ENSG00000264230,ILMN_2186983
ENSG00000264230,ILMN_1707208
ENSG00000264230,ILMN_3241919
ENSG00000236619,
ENSG00000251001,
ENSG00000282664,
ENSG00000242169,ILMN_1744538
ENSG00000227358,
ENSG00000240350,
ENSG00000249563,
ENSG00000205333,
ENSG00000279480,
ENSG00000260844,
ENSG00000182916,ILMN_2084043
ENSG00000182916,ILMN_1753525
ENSG00000228465,
ENSG00000271088,
ENSG00000233614,ILMN_1705605
ENSG00000251527,
ENSG00000185758,ILMN_3289458
ENSG00000185758,ILMN_3212962
ENSG00000140262,ILMN_1669832
ENSG00000140262,ILMN_2314007
ENSG00000140262,
ENSG00000140262,ILMN_1772614
ENSG00000140319,ILMN_1809347
ENSG00000140319,
ENSG00000140319,ILMN_3251269
ENSG00000253167,
ENSG00000138182,ILMN_1712452
ENSG00000138182,
ENSG00000166169,ILMN_1745787
ENSG00000166169,
ENSG00000234523,
ENSG00000184724,ILMN_2112942
ENSG00000071242,ILMN_1790801
ENSG00000071242,ILMN_1702501
ENSG00000071242,
ENSG00000071242,ILMN_3308025
ENSG00000187952,
ENSG00000256835,
ENSG00000283041,ILMN_1680437
ENSG00000255772,ILMN_1907861
ENSG00000255772,
ENSG00000253216,
ENSG00000235967,
ENSG00000178762,
ENSG00000234419,ILMN_3240800
ENSG00000234419,ILMN_3179762
ENSG00000234419,ILMN_3247781
ENSG00000234419,ILMN_3225490
ENSG00000125266,ILMN_1703852
ENSG00000125037,
ENSG00000165028,ILMN_3236656
ENSG00000165028,ILMN_1786308
ENSG00000206353,
ENSG00000233408,ILMN_1776383
ENSG00000172594,ILMN_2100357
ENSG00000172594,ILMN_1796349
ENSG00000172594,
ENSG00000162997,ILMN_1704704
ENSG00000162997,ILMN_2275583
ENSG00000036549,ILMN_2137536
ENSG00000036549,ILMN_1653618
ENSG00000036549,
ENSG00000112116,ILMN_2188247
ENSG00000164902,ILMN_1728074
ENSG00000164902,ILMN_3237589
ENSG00000164902,ILMN_2190779
ENSG00000164902,
ENSG00000211724,
ENSG00000267141,
ENSG00000228948,
ENSG00000236604,
ENSG00000176978,ILMN_1811328
ENSG00000176978,ILMN_1769135
ENSG00000176978,ILMN_2252309
ENSG00000176978,ILMN_1756723
ENSG00000256568,
ENSG00000198642,ILMN_1664466
ENSG00000203666,
ENSG00000203666,ILMN_1694068
ENSG00000203666,ILMN_1837979
ENSG00000010810,ILMN_1686555
ENSG00000010810,ILMN_1781207
ENSG00000010810,ILMN_2380801
ENSG00000010810,ILMN_2249920
ENSG00000010810,
ENSG00000165197,ILMN_1707612
ENSG00000226159,
ENSG00000251552,
ENSG00000185753,
ENSG00000185753,ILMN_1686151
ENSG00000239205,
ENSG00000264943,
ENSG00000167157,ILMN_1790338
ENSG00000223946,
ENSG00000266995,
ENSG00000123352,
ENSG00000123352,ILMN_2203463
ENSG00000123352,ILMN_1746029
ENSG00000269332,ILMN_1703557
ENSG00000269332,
ENSG00000227259,
ENSG00000175766,
ENSG00000175766,ILMN_1687576
ENSG00000128512,ILMN_1801044
ENSG00000128512,
ENSG00000237930,
ENSG00000205578,
ENSG00000132825,ILMN_1781198
ENSG00000152359,ILMN_2225577
ENSG00000152359,
ENSG00000116774,ILMN_1727532
ENSG00000116774,
ENSG00000214076,
ENSG00000253897,ILMN_1657959
ENSG00000162267,
ENSG00000162267,ILMN_1757461
ENSG00000278403,
ENSG00000258921,
ENSG00000183775,
ENSG00000183775,ILMN_1793378
ENSG00000183775,ILMN_1877738
ENSG00000265496,
ENSG00000174695,ILMN_1742813
ENSG00000174695,ILMN_3251560
ENSG00000280187,
ENSG00000267980,ILMN_3266745
ENSG00000229276,
ENSG00000228962,
ENSG00000257254,
ENSG00000221890,ILMN_1684143
ENSG00000282565,
ENSG00000196570,ILMN_1718018
ENSG00000267076,
ENSG00000282415,
ENSG00000187242,ILMN_1781884
