,ensembl_gene_id,affy_hg_u95av2
1123,ENSG00000266703,
1124,ENSG00000263441,
1125,ENSG00000265317,
1126,ENSG00000281745,
1127,ENSG00000265135,
1128,ENSG00000202304,
1129,ENSG00000279516,
1130,ENSG00000201302,
1131,ENSG00000200220,
1132,ENSG00000273948,
1133,ENSG00000278125,
1134,ENSG00000280950,
1135,ENSG00000241939,
1136,ENSG00000277653,
1137,ENSG00000102924,
1138,ENSG00000252908,
1139,ENSG00000201398,
1140,ENSG00000207611,
1141,ENSG00000252118,
1142,ENSG00000276027,
1143,ENSG00000221653,
1144,ENSG00000274850,
1145,ENSG00000278223,
1146,ENSG00000266781,
1147,ENSG00000277815,
1148,ENSG00000276366,
1149,ENSG00000242014,
1150,ENSG00000265575,
1151,ENSG00000241037,
1152,ENSG00000202440,
1153,ENSG00000239868,
1154,ENSG00000201566,
1155,ENSG00000265267,
1156,ENSG00000274566,
1157,ENSG00000239719,41152_f_at
1158,ENSG00000212013,
1159,ENSG00000199122,
1160,ENSG00000272253,32647_at
1161,ENSG00000207789,
1162,ENSG00000153201,32788_at
1163,ENSG00000199121,
1164,ENSG00000206989,
1165,ENSG00000199490,
1166,ENSG00000277004,
1167,ENSG00000253047,
1168,ENSG00000221568,
1169,ENSG00000200471,
1170,ENSG00000276750,
1171,ENSG00000278024,
1172,ENSG00000253877,
1173,ENSG00000275573,
1174,ENSG00000199884,
1175,ENSG00000264379,
1176,ENSG00000280583,
1177,ENSG00000282775,
1178,ENSG00000266854,
1179,ENSG00000239152,
1180,ENSG00000221716,
1181,ENSG00000265474,
1182,ENSG00000253005,
1183,ENSG00000244356,
1184,ENSG00000278404,
1185,ENSG00000153201,
1186,ENSG00000253096,
1187,ENSG00000252901,
1188,ENSG00000280080,
1189,ENSG00000249666,
1190,ENSG00000266449,
1191,ENSG00000275843,
1192,ENSG00000271986,
1193,ENSG00000266429,
1194,ENSG00000234895,
1195,ENSG00000278557,
1196,ENSG00000263643,
1197,ENSG00000216157,
1198,ENSG00000265063,
1199,ENSG00000216005,
1200,ENSG00000207963,
1201,ENSG00000231358,
1202,ENSG00000274509,
1203,ENSG00000280524,
1204,ENSG00000281488,
1205,ENSG00000202438,
1206,ENSG00000266065,
1207,ENSG00000231518,
1208,ENSG00000252161,
1209,ENSG00000221654,
1210,ENSG00000266656,
1211,ENSG00000232752,
1212,ENSG00000200745,
1213,ENSG00000275859,
1214,ENSG00000173862,
1215,ENSG00000178605,41108_at
1216,ENSG00000215943,
1217,ENSG00000276989,
1218,ENSG00000199638,
1219,ENSG00000255760,
1220,ENSG00000207798,
1221,ENSG00000274368,
1222,ENSG00000208002,
1223,ENSG00000277314,
1224,ENSG00000274582,
1225,ENSG00000207631,
1226,ENSG00000212036,
1227,ENSG00000207134,
1228,ENSG00000207563,
1229,ENSG00000265840,
1230,ENSG00000206922,
1231,ENSG00000253041,
1232,ENSG00000266336,
1233,ENSG00000263401,
1234,ENSG00000159904,
1235,ENSG00000251805,
1236,ENSG00000264773,
1237,ENSG00000240023,
1238,ENSG00000265562,
1239,ENSG00000252627,
1240,ENSG00000252731,
1241,ENSG00000168522,
1242,ENSG00000252590,
1243,ENSG00000281714,
1244,ENSG00000202222,
1245,ENSG00000212447,
1246,ENSG00000235140,
1247,ENSG00000265178,
1248,ENSG00000200635,
1249,ENSG00000266847,
1250,ENSG00000277905,
1251,ENSG00000254847,
1252,ENSG00000113649,
1253,ENSG00000264322,
1254,ENSG00000197627,
1255,ENSG00000249875,
1256,ENSG00000251739,
1257,ENSG00000199595,
1258,ENSG00000238449,
1259,ENSG00000239190,
1260,ENSG00000199069,
1261,ENSG00000252962,
1262,ENSG00000222361,
1263,ENSG00000252250,
1264,ENSG00000240098,
1265,ENSG00000250782,
1266,ENSG00000278026,
1267,ENSG00000252410,
1268,ENSG00000219565,31633_g_at
1269,ENSG00000219565,31632_at
1270,ENSG00000238297,
1271,ENSG00000221390,
1272,ENSG00000277847,
1273,ENSG00000243254,
1274,ENSG00000263831,
1275,ENSG00000207812,
1276,ENSG00000252848,
1277,ENSG00000237781,
1278,ENSG00000260999,
1279,ENSG00000238606,
1280,ENSG00000233829,
1281,ENSG00000277360,
1282,ENSG00000200060,
1283,ENSG00000251379,
1284,ENSG00000272884,
1285,ENSG00000251997,
1286,ENSG00000252778,
1287,ENSG00000221233,
1288,ENSG00000222374,
1289,ENSG00000274978,
1290,ENSG00000206973,
1291,ENSG00000224903,
1292,ENSG00000225450,
1293,ENSG00000252379,
1294,ENSG00000263525,
1295,ENSG00000207647,
1296,ENSG00000243976,
1297,ENSG00000280589,
1298,ENSG00000279413,
1299,ENSG00000265351,
1300,ENSG00000202211,
1301,ENSG00000239197,
1302,ENSG00000273928,
1303,ENSG00000228481,
1304,ENSG00000229396,
1305,ENSG00000258689,
1306,ENSG00000264925,
1307,ENSG00000266624,
1308,ENSG00000206854,
1309,ENSG00000221072,
1310,ENSG00000251858,
1311,ENSG00000266734,
1312,ENSG00000251922,
1313,ENSG00000265719,
1314,ENSG00000281534,
1315,ENSG00000202508,
1316,ENSG00000238482,
1317,ENSG00000266390,
1318,ENSG00000277676,
1319,ENSG00000207805,1464_at
1320,ENSG00000201309,
1321,ENSG00000244376,
1322,ENSG00000232696,
1323,ENSG00000207243,
1324,ENSG00000281302,
1325,ENSG00000267021,
1326,ENSG00000243594,
1327,ENSG00000280625,
1328,ENSG00000199727,
1329,ENSG00000129873,33593_at
1330,ENSG00000275842,
1331,ENSG00000252992,
1332,ENSG00000281921,
1333,ENSG00000266461,
1334,ENSG00000199187,
1335,ENSG00000265596,
1336,ENSG00000280637,
1337,ENSG00000207421,
1338,ENSG00000266494,
1339,ENSG00000277872,
1340,ENSG00000264091,
1341,ENSG00000274425,
1342,ENSG00000200832,
1343,ENSG00000277716,
1344,ENSG00000252309,
1345,ENSG00000266039,
1346,ENSG00000160714,
1347,ENSG00000281242,
1348,ENSG00000262011,
1349,ENSG00000233521,
1350,ENSG00000251773,
1351,ENSG00000276629,
1352,ENSG00000238707,
1353,ENSG00000225639,
1354,ENSG00000243560,
1355,ENSG00000199219,
1356,ENSG00000212232,
1357,ENSG00000200687,
1358,ENSG00000275755,
1359,ENSG00000275007,
1360,ENSG00000251733,
1361,ENSG00000265023,
1362,ENSG00000278055,
1363,ENSG00000278536,
1364,ENSG00000256465,
1365,ENSG00000201104,
1366,ENSG00000212489,
1367,ENSG00000278386,
1368,ENSG00000263802,
1369,ENSG00000252952,
1370,ENSG00000266406,
1371,ENSG00000223259,
1372,ENSG00000221459,
1373,ENSG00000222224,
1374,ENSG00000263993,
1375,ENSG00000212264,
1376,ENSG00000148730,35263_at
1377,ENSG00000222355,
1378,ENSG00000212084,
1379,ENSG00000263780,
1380,ENSG00000278261,
1381,ENSG00000266761,
1382,ENSG00000206739,
1383,ENSG00000277319,
1384,ENSG00000266851,
1385,ENSG00000277821,
1386,ENSG00000252031,
1387,ENSG00000221135,
1388,ENSG00000276129,
1389,ENSG00000276987,34255_at
1390,ENSG00000244405,34818_at
1391,ENSG00000276161,
1392,ENSG00000222955,
1393,ENSG00000268565,
1394,ENSG00000225943,
1395,ENSG00000265686,
1396,ENSG00000207003,
1397,ENSG00000274741,
1398,ENSG00000278581,
1399,ENSG00000212593,
1400,ENSG00000212224,
1401,ENSG00000266407,
1402,ENSG00000201457,
1403,ENSG00000266863,
1404,ENSG00000271129,
1405,ENSG00000207313,
1406,ENSG00000274986,
1407,ENSG00000227481,
1408,ENSG00000276575,
1409,ENSG00000273916,
1410,ENSG00000276479,
1411,ENSG00000266547,
1412,ENSG00000207645,
1413,ENSG00000262453,
1414,ENSG00000276969,
1415,ENSG00000276641,
1416,ENSG00000274390,
1417,ENSG00000252020,
1418,ENSG00000275279,
1419,ENSG00000244405,
1420,ENSG00000200626,
1421,ENSG00000252041,
1422,ENSG00000129071,34386_at
1423,ENSG00000266454,
1424,ENSG00000222924,
1425,ENSG00000252101,
1426,ENSG00000279348,
1427,ENSG00000278115,
1428,ENSG00000252456,
1429,ENSG00000216162,
1430,ENSG00000275053,
1431,ENSG00000157800,
1432,ENSG00000267303,
1433,ENSG00000265783,
1434,ENSG00000274640,
1435,ENSG00000200646,
1436,ENSG00000252990,
1437,ENSG00000253046,
1438,ENSG00000200963,
1439,ENSG00000252716,
1440,ENSG00000220598,
1441,ENSG00000277372,
1442,ENSG00000200252,
1443,ENSG00000274385,
1444,ENSG00000281606,
1445,ENSG00000238660,
1446,ENSG00000202259,
1447,ENSG00000252432,
1448,ENSG00000221179,
1449,ENSG00000262801,
1450,ENSG00000274816,
1451,ENSG00000275697,
1452,ENSG00000264115,
1453,ENSG00000172938,
1454,ENSG00000212295,
1455,ENSG00000280034,
1456,ENSG00000269354,
1457,ENSG00000171603,41498_at
1458,ENSG00000264183,
1459,ENSG00000265291,
1460,ENSG00000168679,
1461,ENSG00000212265,
1462,ENSG00000275820,
1463,ENSG00000238326,
1464,ENSG00000199870,32311_r_at
1465,ENSG00000252681,
1466,ENSG00000273866,
1467,ENSG00000265002,
1468,ENSG00000221201,
1469,ENSG00000202334,
1470,ENSG00000264494,
1471,ENSG00000275968,
1472,ENSG00000281446,
1473,ENSG00000277108,
1474,ENSG00000199398,
1475,ENSG00000252491,
1476,ENSG00000196663,41613_at
1477,ENSG00000276793,
1478,ENSG00000276948,
1479,ENSG00000206926,
1480,ENSG00000201078,
1481,ENSG00000275948,
1482,ENSG00000280826,31528_f_at
1483,ENSG00000252247,
1484,ENSG00000240545,
1485,ENSG00000207494,
1486,ENSG00000265768,
1487,ENSG00000281193,
1488,ENSG00000201778,
1489,ENSG00000263597,
1490,ENSG00000244331,
1491,ENSG00000252448,
1492,ENSG00000200613,
1493,ENSG00000266231,
1494,ENSG00000264560,
1495,ENSG00000266582,
1496,ENSG00000243125,
1497,ENSG00000274234,
1498,ENSG00000276229,
1499,ENSG00000199458,
1500,ENSG00000222158,
1501,ENSG00000239224,
1502,ENSG00000281018,
1503,ENSG00000199585,
1504,ENSG00000201957,
1505,ENSG00000281293,
1506,ENSG00000212479,
1507,ENSG00000257164,
1508,ENSG00000222208,
1509,ENSG00000222796,
1510,ENSG00000251989,
1511,ENSG00000281792,
1512,ENSG00000265582,
1513,ENSG00000196663,
1514,ENSG00000200752,
1515,ENSG00000199790,
1516,ENSG00000251962,
1517,ENSG00000274588,
1518,ENSG00000278575,
1519,ENSG00000223245,
1520,ENSG00000280968,
1521,ENSG00000201863,
1522,ENSG00000251850,
1523,ENSG00000212420,
1524,ENSG00000277262,
1525,ENSG00000252835,
1526,ENSG00000278721,
1527,ENSG00000278618,
1528,ENSG00000221724,
1529,ENSG00000281867,
1530,ENSG00000280922,
1531,ENSG00000071282,
1532,ENSG00000278226,
1533,ENSG00000276712,
1534,ENSG00000278003,
1535,ENSG00000225675,
1536,ENSG00000275586,
1537,ENSG00000275477,
1538,ENSG00000212529,
1539,ENSG00000264975,
1540,ENSG00000264712,
1541,ENSG00000216168,
1542,ENSG00000249100,
1543,ENSG00000277928,AFFX-HUMRGE/M10098_5_at
1544,ENSG00000264319,
1545,ENSG00000276922,
1546,ENSG00000239560,
1547,ENSG00000242101,
1548,ENSG00000202533,
1549,ENSG00000266794,
1550,ENSG00000281271,
1551,ENSG00000168060,34080_at
1552,ENSG00000264274,
1553,ENSG00000264200,
1554,ENSG00000166260,34723_at
1555,ENSG00000243136,
1556,ENSG00000280843,
1557,ENSG00000277160,
1558,ENSG00000278660,
1559,ENSG00000264633,
1560,ENSG00000278923,
1561,ENSG00000112599,40557_at
1562,ENSG00000238902,
1563,ENSG00000252489,
1564,ENSG00000252671,
1565,ENSG00000221278,
1566,ENSG00000274066,35302_at
1567,ENSG00000251706,
1568,ENSG00000264389,
1569,ENSG00000188656,35929_s_at
1570,ENSG00000221075,
1571,ENSG00000274012,
1572,ENSG00000252713,
1573,ENSG00000212387,
1574,ENSG00000166260,
1575,ENSG00000183562,
1576,ENSG00000180152,
1577,ENSG00000265367,
1578,ENSG00000276031,
1579,ENSG00000265375,
1580,ENSG00000204787,33498_at
1581,ENSG00000171603,
1582,ENSG00000221535,
1583,ENSG00000207391,
1584,ENSG00000254687,
1585,ENSG00000221094,
1586,ENSG00000233654,
1587,ENSG00000278034,
1588,ENSG00000235837,
1589,ENSG00000261222,
1590,ENSG00000274420,
1591,ENSG00000276711,
1592,ENSG00000222455,
1593,ENSG00000223282,
1594,ENSG00000266139,
1595,ENSG00000264678,
1596,ENSG00000222293,
1597,ENSG00000257494,
1598,ENSG00000221392,
1599,ENSG00000253965,
1600,ENSG00000147274,39731_at
1601,ENSG00000266802,
1602,ENSG00000200331,
1603,ENSG00000207081,
1604,ENSG00000238478,
1605,ENSG00000221044,
1606,ENSG00000222202,
1607,ENSG00000265856,
1608,ENSG00000252057,
1609,ENSG00000279407,
1610,ENSG00000242985,
1611,ENSG00000250238,
1612,ENSG00000103047,
1613,ENSG00000276056,
1614,ENSG00000212624,
1615,ENSG00000207425,
1616,ENSG00000265082,
1617,ENSG00000235902,
1618,ENSG00000244392,
1619,ENSG00000252537,
1620,ENSG00000206948,
1621,ENSG00000251620,
1622,ENSG00000263660,
1623,ENSG00000231494,
1624,ENSG00000278257,
1625,ENSG00000263370,
1626,ENSG00000276801,
1627,ENSG00000264720,
1628,ENSG00000257831,
1629,ENSG00000264536,
1630,ENSG00000281255,
1631,ENSG00000177191,
1632,ENSG00000263763,
1633,ENSG00000206903,
1634,ENSG00000171853,41590_at
1635,ENSG00000275523,
1636,ENSG00000276835,
1637,ENSG00000238594,
1638,ENSG00000212424,
1639,ENSG00000238493,
1640,ENSG00000121005,
1641,ENSG00000279081,
1642,ENSG00000251873,
1643,ENSG00000145020,
1644,ENSG00000276377,
1645,ENSG00000221050,
1646,ENSG00000274586,
1647,ENSG00000252357,
1648,ENSG00000216195,
1649,ENSG00000261399,
1650,ENSG00000259307,
1651,ENSG00000207583,
1652,ENSG00000263944,
1653,ENSG00000239093,
1654,ENSG00000264704,
1655,ENSG00000248329,
1656,ENSG00000243035,
1657,ENSG00000214513,
1658,ENSG00000212392,
1659,ENSG00000199066,
1660,ENSG00000264110,
1661,ENSG00000274344,
1662,ENSG00000264744,
1663,ENSG00000278119,
1664,ENSG00000212342,
1665,ENSG00000276221,
1666,ENSG00000276800,
1667,ENSG00000252083,
1668,ENSG00000250668,
1669,ENSG00000263697,
1670,ENSG00000277605,
1671,ENSG00000202281,
1672,ENSG00000278916,
1673,ENSG00000200261,
1674,ENSG00000238672,
1675,ENSG00000277321,
1676,ENSG00000207351,
1677,ENSG00000266855,
1678,ENSG00000202206,
1679,ENSG00000262099,
1680,ENSG00000201270,
1681,ENSG00000202515,
1682,ENSG00000211661,
1683,ENSG00000201501,
1684,ENSG00000199130,
1685,ENSG00000278560,
1686,ENSG00000166106,
1687,ENSG00000200812,
1688,ENSG00000202263,
1689,ENSG00000201277,
1690,ENSG00000266319,
1691,ENSG00000281545,
1692,ENSG00000278411,
1693,ENSG00000264657,
1694,ENSG00000277320,
1695,ENSG00000223302,
1696,ENSG00000204787,
1697,ENSG00000242236,
1698,ENSG00000168522,1772_s_at
1699,ENSG00000168522,1499_at
1700,ENSG00000281457,
1701,ENSG00000266467,
1702,ENSG00000282546,
1703,ENSG00000185982,
1704,ENSG00000202046,
1705,ENSG00000171853,
1706,ENSG00000264256,
1707,ENSG00000264446,
1708,ENSG00000233816,
1709,ENSG00000212475,
1710,ENSG00000171150,32669_at
1711,ENSG00000207088,
1712,ENSG00000206931,
1713,ENSG00000199266,
1714,ENSG00000223007,
1715,ENSG00000206981,
1716,ENSG00000263980,
1717,ENSG00000276153,
1718,ENSG00000134809,
1719,ENSG00000244521,
1720,ENSG00000200013,
1721,ENSG00000199020,
1722,ENSG00000281239,
1723,ENSG00000238553,
1724,ENSG00000264056,
1725,ENSG00000252680,
1726,ENSG00000265810,
1727,ENSG00000211520,
1728,ENSG00000281034,
1729,ENSG00000173926,37786_at
1730,ENSG00000278260,
1731,ENSG00000280359,
1732,ENSG00000281419,
1733,ENSG00000200085,
1734,ENSG00000129071,
1735,ENSG00000273544,
1736,ENSG00000180822,
1737,ENSG00000252762,
1738,ENSG00000233996,
1739,ENSG00000201170,
1740,ENSG00000276183,
1741,ENSG00000216070,
1742,ENSG00000223004,
1743,ENSG00000252695,
1744,ENSG00000263413,
1745,ENSG00000273745,
1746,ENSG00000151838,
1747,ENSG00000207345,
1748,ENSG00000207780,
1749,ENSG00000253007,
1750,ENSG00000275541,
1751,ENSG00000201458,
1752,ENSG00000281140,
1753,ENSG00000202344,
1754,ENSG00000222102,
1755,ENSG00000184032,
1756,ENSG00000266574,
1757,ENSG00000222145,
1758,ENSG00000163833,
1759,ENSG00000176407,
1760,ENSG00000252042,
1761,ENSG00000252051,
1762,ENSG00000261695,
1763,ENSG00000202468,
1764,ENSG00000278324,34060_g_at
1765,ENSG00000265048,
1766,ENSG00000270580,
1767,ENSG00000275362,
1768,ENSG00000202521,
1769,ENSG00000206990,33899_at
1770,ENSG00000252383,
1771,ENSG00000276817,
1772,ENSG00000267954,
1773,ENSG00000281043,
1774,ENSG00000266649,
1775,ENSG00000222178,
1776,ENSG00000223202,
1777,ENSG00000243370,
1778,ENSG00000252060,
1779,ENSG00000223842,
1780,ENSG00000264887,
1781,ENSG00000207946,
1782,ENSG00000206891,
1783,ENSG00000173926,
1784,ENSG00000207282,
1785,ENSG00000237282,
1786,ENSG00000239192,
1787,ENSG00000278702,
1788,ENSG00000263890,
1789,ENSG00000276047,
1790,ENSG00000226306,33973_at
1791,ENSG00000242158,
1792,ENSG00000201868,
1793,ENSG00000274222,
1794,ENSG00000239006,
1795,ENSG00000182648,
1796,ENSG00000258531,
1797,ENSG00000226812,
1798,ENSG00000275534,
1799,ENSG00000277331,
1800,ENSG00000207026,
1801,ENSG00000256166,
1802,ENSG00000221510,
1803,ENSG00000252940,
1804,ENSG00000275526,
1805,ENSG00000281108,
1806,ENSG00000258050,
1807,ENSG00000273757,
1808,ENSG00000239726,
1809,ENSG00000264888,
1810,ENSG00000212181,
1811,ENSG00000199322,
1812,ENSG00000278059,
1813,ENSG00000280884,32436_at
1814,ENSG00000200121,
1815,ENSG00000221429,
1816,ENSG00000207369,
1817,ENSG00000213005,
1818,ENSG00000266423,
1819,ENSG00000221729,
1820,ENSG00000276224,
1821,ENSG00000273848,
1822,ENSG00000279868,
1823,ENSG00000212111,
1824,ENSG00000222346,
1825,ENSG00000275213,
1826,ENSG00000252220,
1827,ENSG00000202459,
1828,ENSG00000199395,
1829,ENSG00000273743,
1830,ENSG00000238160,
1831,ENSG00000228643,
1832,ENSG00000252868,
1833,ENSG00000201442,
1834,ENSG00000281755,
1835,ENSG00000252692,
1836,ENSG00000264010,
1837,ENSG00000179178,
1838,ENSG00000275000,
1839,ENSG00000265917,
1840,ENSG00000223957,
1841,ENSG00000282363,
1842,ENSG00000274278,
1843,ENSG00000252272,
1844,ENSG00000202265,
1845,ENSG00000276622,
1846,ENSG00000199667,
1847,ENSG00000201178,
1848,ENSG00000266857,
1849,ENSG00000221286,
1850,ENSG00000280458,
1851,ENSG00000244296,
1852,ENSG00000221424,
1853,ENSG00000144648,
1854,ENSG00000168763,
1855,ENSG00000171132,
1856,ENSG00000222952,
1857,ENSG00000264397,
1858,ENSG00000221225,
1859,ENSG00000199574,
1860,ENSG00000275982,
1861,ENSG00000238730,
1862,ENSG00000221272,
1863,ENSG00000200152,
1864,ENSG00000265473,
1865,ENSG00000212260,
1866,ENSG00000233447,
1867,ENSG00000221293,
1868,ENSG00000125903,
1869,ENSG00000200131,
1870,ENSG00000239545,
1871,ENSG00000252288,
1872,ENSG00000244112,
1873,ENSG00000251985,
1874,ENSG00000222316,
1875,ENSG00000280527,
1876,ENSG00000244080,
1877,ENSG00000221803,
1878,ENSG00000265085,
1879,ENSG00000263634,
1880,ENSG00000255277,
1881,ENSG00000277886,
1882,ENSG00000202560,
1883,ENSG00000214322,
1884,ENSG00000212276,
1885,ENSG00000200204,
1886,ENSG00000223118,
1887,ENSG00000264279,
1888,ENSG00000270024,
1889,ENSG00000265461,
1890,ENSG00000198707,
1891,ENSG00000264495,
1892,ENSG00000277779,
1893,ENSG00000252759,
1894,ENSG00000244242,
1895,ENSG00000201573,
1896,ENSG00000200156,
1897,ENSG00000163705,
1898,ENSG00000228172,
1899,ENSG00000212588,
1900,ENSG00000265284,
1901,ENSG00000259281,
1902,ENSG00000239175,
1903,ENSG00000275426,
1904,ENSG00000211689,41468_at
1905,ENSG00000207721,
1906,ENSG00000252516,
1907,ENSG00000281575,
1908,ENSG00000275878,
1909,ENSG00000275200,
1910,ENSG00000263793,
1911,ENSG00000242118,
1912,ENSG00000276193,
1913,ENSG00000221079,
1914,ENSG00000221685,
1915,ENSG00000274407,
1916,ENSG00000201085,
1917,ENSG00000255277,39247_at
1918,ENSG00000226986,
1919,ENSG00000222066,
1920,ENSG00000200680,
1921,ENSG00000238512,
1922,ENSG00000276927,
1923,ENSG00000251742,
1924,ENSG00000281466,
1925,ENSG00000266398,
1926,ENSG00000275926,
1927,ENSG00000266726,
1928,ENSG00000275761,
1929,ENSG00000231281,
1930,ENSG00000221108,
1931,ENSG00000274187,
1932,ENSG00000207808,
1933,ENSG00000281875,
1934,ENSG00000233664,38060_at
1935,ENSG00000274534,
1936,ENSG00000221732,
1937,ENSG00000199824,
1938,ENSG00000199801,
1939,ENSG00000101882,
1940,ENSG00000212241,
1941,ENSG00000207199,
1942,ENSG00000277892,
1943,ENSG00000276735,
1944,ENSG00000119812,33433_at
1945,ENSG00000252774,
1946,ENSG00000277341,
1947,ENSG00000276560,
1948,ENSG00000240641,
1949,ENSG00000236846,
1950,ENSG00000220734,
1951,ENSG00000201754,
1952,ENSG00000221421,
1953,ENSG00000252033,
1954,ENSG00000236154,
1955,ENSG00000207196,
1956,ENSG00000202014,
1957,ENSG00000201143,
1958,ENSG00000203909,
1959,ENSG00000266271,
1960,ENSG00000252852,
1961,ENSG00000274203,
1962,ENSG00000275668,
1963,ENSG00000240877,
1964,ENSG00000277627,
1965,ENSG00000251998,
1966,ENSG00000202081,
1967,ENSG00000226601,
1968,ENSG00000251883,
1969,ENSG00000217227,
1970,ENSG00000275604,
1971,ENSG00000222213,
1972,ENSG00000200702,
1973,ENSG00000273563,
1974,ENSG00000251865,
1975,ENSG00000164256,
1976,ENSG00000266195,
1977,ENSG00000274984,32311_r_at
1978,ENSG00000199577,
1979,ENSG00000200455,
1980,ENSG00000224994,
1981,ENSG00000200174,
1982,ENSG00000252460,
1983,ENSG00000264473,
1984,ENSG00000278612,
1985,ENSG00000144648,32484_at
1986,ENSG00000221547,
1987,ENSG00000207332,
1988,ENSG00000258967,
1989,ENSG00000265641,
1990,ENSG00000265132,
1991,ENSG00000274812,
1992,ENSG00000276167,
1993,ENSG00000266243,
1994,ENSG00000226533,
1995,ENSG00000200411,
1996,ENSG00000248668,
1997,ENSG00000201811,
1998,ENSG00000199705,
1999,ENSG00000207231,
2000,ENSG00000276606,
2001,ENSG00000252001,
2002,ENSG00000199373,
2003,ENSG00000278020,
2004,ENSG00000227222,
2005,ENSG00000264623,
2006,ENSG00000263985,
2007,ENSG00000263679,
2008,ENSG00000265441,
2009,ENSG00000200999,
2010,ENSG00000222610,
2011,ENSG00000252920,
2012,ENSG00000252814,
2013,ENSG00000201133,
2014,ENSG00000211499,
2015,ENSG00000266507,
2016,ENSG00000201910,
2017,ENSG00000252909,
2018,ENSG00000280977,
2019,ENSG00000252594,
2020,ENSG00000268433,
2021,ENSG00000221559,
2022,ENSG00000199203,
2023,ENSG00000231188,
2024,ENSG00000201379,
2025,ENSG00000253878,
2026,ENSG00000276722,
2027,ENSG00000277462,
2028,ENSG00000212171,
2029,ENSG00000223280,
2030,ENSG00000207279,
2031,ENSG00000221363,
2032,ENSG00000274771,
2033,ENSG00000281585,
2034,ENSG00000251934,
2035,ENSG00000278099,
2036,ENSG00000257207,
2037,ENSG00000273662,
2038,ENSG00000201529,
2039,ENSG00000262251,
2040,ENSG00000265627,
2041,ENSG00000236621,
2042,ENSG00000275224,
2043,ENSG00000277464,
2044,ENSG00000236160,
2045,ENSG00000278136,
2046,ENSG00000281475,
2047,ENSG00000268362,
2048,ENSG00000119812,
