Ensembl Gene ID	Ensembl Transcript ID	Affy HG U95AV2 probeset
ENSG00000226995	ENST00000422352	
ENSG00000226995	ENST00000600157	
ENSG00000034239	ENST00000519425	
ENSG00000241684	ENST00000481312	
ENSG00000149136	ENST00000293880	37739_at
ENSG00000226995	ENST00000609252	
ENSG00000096080	ENST00000372133	
ENSG00000155530	ENST00000285928	
ENSG00000149136	ENST00000635721	37739_at
ENSG00000034239	ENST00000521721	
ENSG00000261030	ENST00000568788	
ENSG00000239828	ENST00000496943	
ENSG00000096080	ENST00000372116	
ENSG00000034239	ENST00000433756	
ENSG00000149136	ENST00000526696	
ENSG00000239828	ENST00000599431	
ENSG00000155530	ENST00000473068	
ENSG00000270909	ENST00000603931	
ENSG00000239828	ENST00000595232	
ENSG00000239828	ENST00000597514	
ENSG00000149136	ENST00000529002	
ENSG00000048405	ENST00000265827	
ENSG00000239828	ENST00000594608	
ENSG00000239828	ENST00000596305	
ENSG00000236886	ENST00000447289	
ENSG00000099942	ENST00000354336	415_at
ENSG00000099942	ENST00000354336	35301_at
ENSG00000099942	ENST00000354336	33524_at
ENSG00000106443	ENST00000403050	38195_at
ENSG00000229991	ENST00000429105	
ENSG00000048405	ENST00000393312	
ENSG00000239828	ENST00000597154	
ENSG00000096080	ENST00000427312	
ENSG00000237207	ENST00000417687	
ENSG00000282765	ENST00000632155	
ENSG00000236886	ENST00000607591	
ENSG00000239828	ENST00000601383	
ENSG00000227597	ENST00000447560	
ENSG00000282765	ENST00000633256	
ENSG00000099942	ENST00000411769	415_at
ENSG00000099942	ENST00000411769	35301_at
ENSG00000239828	ENST00000599131	
ENSG00000048405	ENST00000434602	
ENSG00000244528	ENST00000453405	
ENSG00000282765	ENST00000631836	
ENSG00000239828	ENST00000593837	
ENSG00000282765	ENST00000632926	
ENSG00000106443	ENST00000476009	
ENSG00000048405	ENST00000436992	
ENSG00000224871	ENST00000457775	
ENSG00000225234	ENST00000453806	
ENSG00000282774	ENST00000444561	
ENSG00000236547	ENST00000451666	
ENSG00000048405	ENST00000439506	
ENSG00000162385	ENST00000371470	40036_at
ENSG00000198271	ENST00000343246	
ENSG00000188694	ENST00000340345	
ENSG00000258193	ENST00000546484	
ENSG00000048405	ENST00000619291	
ENSG00000162385	ENST00000371466	40036_at
ENSG00000279685	ENST00000624111	
ENSG00000106443	ENST00000423760	
ENSG00000163597	ENST00000591956	
ENSG00000162385	ENST00000495868	40036_at
ENSG00000224160	ENST00000439497	
ENSG00000163597	ENST00000586846	
ENSG00000112984	ENST00000513276	
ENSG00000162385	ENST00000462941	
ENSG00000106443	ENST00000634607	
ENSG00000248294	ENST00000513392	
ENSG00000163597	ENST00000587743	
ENSG00000106443	ENST00000490957	
ENSG00000265126	ENST00000579897	
ENSG00000241860	ENST00000484859	
ENSG00000106443	ENST00000476774	
ENSG00000135747	ENST00000465049	
ENSG00000226356	ENST00000464655	
ENSG00000241860	ENST00000490997	
ENSG00000234676	ENST00000456198	
ENSG00000235863	ENST00000451237	35944_at
ENSG00000106443	ENST00000497851	
ENSG00000135747	ENST00000474541	
ENSG00000106443	ENST00000481418	38195_at
ENSG00000035720	ENST00000265404	
ENSG00000241860	ENST00000466557	
ENSG00000106443	ENST00000470665	
ENSG00000229780	ENST00000441613	
ENSG00000241860	ENST00000491962	
ENSG00000106443	ENST00000498784	
ENSG00000235863	ENST00000606990	35944_at
ENSG00000235863	ENST00000606990	34090_at
ENSG00000228491	ENST00000420534	
ENSG00000277236	ENST00000633434	
ENSG00000106443	ENST00000489305	
ENSG00000035720	ENST00000396225	
ENSG00000231937	ENST00000453915	
ENSG00000106443	ENST00000493922	
ENSG00000265964	ENST00000580347	
ENSG00000106443	ENST00000469407	
ENSG00000228997	ENST00000448495	
ENSG00000106443	ENST00000473050	
ENSG00000132965	ENST00000380490	37099_at
ENSG00000163597	ENST00000586942	
ENSG00000132965	ENST00000479597	
ENSG00000229105	ENST00000418250	
ENSG00000244623	ENST00000316368	
ENSG00000231597	ENST00000440900	
ENSG00000231419	ENST00000417032	
ENSG00000258314	ENST00000611785	
ENSG00000258314	ENST00000548416	
ENSG00000229352	ENST00000434973	
ENSG00000231419	ENST00000447563	
ENSG00000235503	ENST00000430696	
ENSG00000132965	ENST00000617770	37099_at
ENSG00000163597	ENST00000493536	
ENSG00000168090	ENST00000303904	40138_at
ENSG00000231419	ENST00000438049	
ENSG00000262529	ENST00000570581	
ENSG00000171202	ENST00000525353	
ENSG00000163597	ENST00000448136	
ENSG00000231419	ENST00000413238	
ENSG00000253384	ENST00000517431	
ENSG00000163597	ENST00000590435	
ENSG00000118407	ENST00000393004	
ENSG00000163597	ENST00000587838	
ENSG00000277236	ENST00000632700	
ENSG00000168090	ENST00000465027	
ENSG00000283023	ENST00000634617	
ENSG00000274369	ENST00000613563	
ENSG00000168090	ENST00000419210	
ENSG00000224529	ENST00000415505	
ENSG00000118407	ENST00000237172	
ENSG00000187554	ENST00000366881	34473_at
ENSG00000256973	ENST00000543604	
ENSG00000187554	ENST00000407096	
ENSG00000118407	ENST00000498523	
ENSG00000277236	ENST00000619040	
ENSG00000187554	ENST00000484766	
ENSG00000269984	ENST00000602342	
ENSG00000168090	ENST00000418625	40138_at
ENSG00000281839	ENST00000631340	
ENSG00000242732	ENST00000479991	
ENSG00000187554	ENST00000465726	
ENSG00000234197	ENST00000453370	
ENSG00000171202	ENST00000528105	
ENSG00000187554	ENST00000540964	34473_at
ENSG00000277236	ENST00000618060	
ENSG00000242732	ENST00000609883	
ENSG00000118407	ENST00000370020	
ENSG00000168090	ENST00000472107	
ENSG00000282567	ENST00000631870	
ENSG00000171202	ENST00000531366	
ENSG00000189269	ENST00000317749	
ENSG00000168090	ENST00000468499	40138_at
ENSG00000205029	ENST00000378396	
ENSG00000168090	ENST00000496358	40138_at
ENSG00000189269	ENST00000614553	
ENSG00000217950	ENST00000407594	
ENSG00000262880	ENST00000575310	
ENSG00000245281	ENST00000505114	
ENSG00000171202	ENST00000304511	
ENSG00000145020	ENST00000465925	41120_at
ENSG00000168090	ENST00000474823	40138_at
ENSG00000114529	ENST00000480282	
ENSG00000245281	ENST00000499554	
ENSG00000171202	ENST00000532180	
ENSG00000267480	ENST00000587619	
ENSG00000245281	ENST00000517747	
ENSG00000168090	ENST00000426712	40138_at
ENSG00000245281	ENST00000521775	
ENSG00000171202	ENST00000528531	
ENSG00000245281	ENST00000517798	
ENSG00000168090	ENST00000483891	40138_at
ENSG00000214642	ENST00000398718	
ENSG00000163145	ENST00000397700	
ENSG00000186471	ENST00000371431	
ENSG00000251322	ENST00000414786	
ENSG00000114529	ENST00000264848	
ENSG00000183850	ENST00000593635	
ENSG00000198707	ENST00000547691	38135_at
ENSG00000276357	ENST00000614753	
ENSG00000114529	ENST00000484828	
ENSG00000163145	ENST00000295297	
ENSG00000186471	ENST00000371422	
ENSG00000112984	ENST00000394894	
ENSG00000114529	ENST00000497610	
ENSG00000186471	ENST00000334356	
ENSG00000129187	ENST00000500813	630_at
ENSG00000129187	ENST00000500813	631_g_at
ENSG00000183850	ENST00000597761	
ENSG00000163145	ENST00000512144	
ENSG00000114529	ENST00000494096	
ENSG00000112984	ENST00000508792	
ENSG00000186471	ENST00000491105	
ENSG00000163145	ENST00000510958	
ENSG00000180138	ENST00000379800	
ENSG00000183850	ENST00000599195	
ENSG00000238031	ENST00000427064	
ENSG00000101405	ENST00000217386	32472_at
ENSG00000186471	ENST00000371425	
ENSG00000276357	ENST00000613029	
ENSG00000242052	ENST00000495649	
ENSG00000112984	ENST00000511638	
ENSG00000114529	ENST00000467942	
ENSG00000273301	ENST00000609089	
ENSG00000114529	ENST00000431717	
ENSG00000112984	ENST00000503417	
ENSG00000241829	ENST00000497178	
ENSG00000274549	ENST00000617064	
ENSG00000104774	ENST00000469423	34670_at
ENSG00000232742	ENST00000449922	40555_at
ENSG00000232742	ENST00000449922	1818_at
ENSG00000130768	ENST00000373894	37779_at
ENSG00000224971	ENST00000438311	41185_f_at
ENSG00000112984	ENST00000504621	
ENSG00000104774	ENST00000480851	34670_at
ENSG00000036054	ENST00000485687	
ENSG00000282024	ENST00000632346	
ENSG00000224805	ENST00000429328	
ENSG00000282024	ENST00000632370	
ENSG00000259956	ENST00000563281	38476_at
ENSG00000112984	ENST00000502338	
ENSG00000267545	ENST00000593083	
ENSG00000163145	ENST00000382383	
ENSG00000130768	ENST00000548116	37779_at
ENSG00000228206	ENST00000448918	
ENSG00000276742	ENST00000618971	
ENSG00000277651	ENST00000616012	
ENSG00000104774	ENST00000493218	34670_at
ENSG00000279511	ENST00000624379	
ENSG00000273891	ENST00000620490	
ENSG00000228488	ENST00000443030	
ENSG00000273073	ENST00000609270	776_at
ENSG00000130768	ENST00000411604	
ENSG00000215796	ENST00000439523	
ENSG00000232611	ENST00000435597	
ENSG00000267037	ENST00000589594	
ENSG00000130768	ENST00000373888	
ENSG00000258847	ENST00000554907	
ENSG00000248870	ENST00000510845	
ENSG00000163145	ENST00000444304	
ENSG00000261538	ENST00000563906	
ENSG00000235469	ENST00000446432	
ENSG00000225210	ENST00000549484	
ENSG00000251322	ENST00000445220	
ENSG00000130768	ENST00000466793	
ENSG00000230283	ENST00000412619	
ENSG00000225210	ENST00000547220	
ENSG00000234155	ENST00000455071	
ENSG00000163145	ENST00000429690	
ENSG00000130768	ENST00000549094	37779_at
ENSG00000225210	ENST00000610585	
ENSG00000250897	ENST00000507326	
ENSG00000225210	ENST00000621361	
ENSG00000179918	ENST00000478753	39078_at
ENSG00000269097	ENST00000598702	
ENSG00000225210	ENST00000620237	
ENSG00000251322	ENST00000262795	
ENSG00000157087	ENST00000352432	41090_s_at
ENSG00000157087	ENST00000352432	37053_at
ENSG00000136997	ENST00000259523	1936_s_at
ENSG00000136997	ENST00000259523	1827_s_at
ENSG00000225210	ENST00000619938	
ENSG00000276856	ENST00000631187	
ENSG00000225210	ENST00000619210	
ENSG00000136997	ENST00000517291	1936_s_at
ENSG00000136997	ENST00000517291	1827_s_at
ENSG00000246541	ENST00000501965	
ENSG00000225210	ENST00000622815	
ENSG00000276856	ENST00000630135	
ENSG00000278418	ENST00000615246	
ENSG00000281228	ENST00000630473	
ENSG00000211528	ENST00000390194	
ENSG00000221774	ENST00000408847	
ENSG00000279015	ENST00000624730	
ENSG00000273623	ENST00000612852	
ENSG00000163625	ENST00000295888	32769_at
ENSG00000264969	ENST00000577494	
ENSG00000281399	ENST00000627533	
ENSG00000207408	ENST00000384677	
ENSG00000222092	ENST00000410160	
ENSG00000157087	ENST00000383800	41090_s_at
ENSG00000157087	ENST00000383800	37053_at
ENSG00000266245	ENST00000579929	
ENSG00000274540	ENST00000610320	
ENSG00000277592	ENST00000611926	
ENSG00000199446	ENST00000362576	
ENSG00000263927	ENST00000578695	
ENSG00000277599	ENST00000613347	38207_at
ENSG00000239131	ENST00000458963	
ENSG00000212510	ENST00000391208	
ENSG00000277082	ENST00000621422	
ENSG00000157087	ENST00000460129	41090_s_at
ENSG00000157087	ENST00000460129	37053_at
ENSG00000223029	ENST00000411097	
ENSG00000265802	ENST00000581392	
ENSG00000266509	ENST00000579806	
ENSG00000163625	ENST00000425179	
ENSG00000277198	ENST00000579643	
ENSG00000276856	ENST00000620361	
ENSG00000207722	ENST00000384989	
ENSG00000157087	ENST00000397077	41090_s_at
ENSG00000157087	ENST00000397077	37053_at
ENSG00000273811	ENST00000611483	
ENSG00000200469	ENST00000363599	
ENSG00000252107	ENST00000516298	
ENSG00000268105	ENST00000600819	
ENSG00000163625	ENST00000514711	
ENSG00000206936	ENST00000384209	
ENSG00000251717	ENST00000515908	
ENSG00000201598	ENST00000364728	
ENSG00000278567	ENST00000613396	
ENSG00000221113	ENST00000408186	
ENSG00000207208	ENST00000384479	
ENSG00000252222	ENST00000516413	
ENSG00000272450	ENST00000606350	
ENSG00000157087	ENST00000452124	41090_s_at
ENSG00000157087	ENST00000452124	37053_at
ENSG00000278317	ENST00000613393	
ENSG00000216085	ENST00000401266	
ENSG00000274228	ENST00000516580	
ENSG00000200345	ENST00000363475	
ENSG00000274831	ENST00000611478	
ENSG00000276856	ENST00000628386	
ENSG00000239069	ENST00000459002	32311_r_at
ENSG00000188488	ENST00000554220	
ENSG00000274907	ENST00000617824	
ENSG00000280869	ENST00000629573	
ENSG00000207895	ENST00000385160	
ENSG00000216015	ENST00000401196	
ENSG00000163625	ENST00000504839	
ENSG00000201761	ENST00000364891	
ENSG00000265390	ENST00000585029	
ENSG00000281751	ENST00000385071	
ENSG00000207835	ENST00000385100	31315_at
ENSG00000157087	ENST00000467702	41090_s_at
ENSG00000157087	ENST00000467702	37053_at
ENSG00000206765	ENST00000384038	
ENSG00000278567	ENST00000631877	
ENSG00000277727	ENST00000385201	
ENSG00000275877	ENST00000614365	
ENSG00000276856	ENST00000626696	
ENSG00000278567	ENST00000631513	
ENSG00000277724	ENST00000615759	
ENSG00000203436	ENST00000356560	
ENSG00000157087	ENST00000468426	41090_s_at
ENSG00000157087	ENST00000468426	37053_at
ENSG00000163625	ENST00000509825	
ENSG00000265538	ENST00000578133	
ENSG00000271079	ENST00000420911	
ENSG00000212550	ENST00000391248	
ENSG00000201326	ENST00000364456	
ENSG00000278405	ENST00000611652	
ENSG00000200394	ENST00000363524	
ENSG00000157992	ENST00000288873	
ENSG00000276856	ENST00000625857	
ENSG00000266740	ENST00000584635	
ENSG00000275891	ENST00000612638	
ENSG00000275753	ENST00000617653	
ENSG00000230763	ENST00000425130	
ENSG00000276640	ENST00000617761	
ENSG00000238890	ENST00000458833	
ENSG00000238886	ENST00000459386	
ENSG00000239595	ENST00000484117	
ENSG00000274004	ENST00000617700	
ENSG00000278274	ENST00000384581	
ENSG00000253063	ENST00000517254	
ENSG00000276856	ENST00000627602	
ENSG00000263978	ENST00000584834	
ENSG00000163625	ENST00000505923	
ENSG00000222997	ENST00000411065	
ENSG00000276313	ENST00000614029	
ENSG00000279810	ENST00000623089	
ENSG00000275001	ENST00000621872	
ENSG00000212335	ENST00000391033	
ENSG00000212560	ENST00000391258	
ENSG00000179909	ENST00000512439	31390_at
ENSG00000201436	ENST00000364566	
ENSG00000250426	ENST00000503647	
ENSG00000230763	ENST00000411558	
ENSG00000253093	ENST00000517284	
ENSG00000221486	ENST00000408559	
ENSG00000207139	ENST00000384410	
ENSG00000266360	ENST00000579161	
ENSG00000163625	ENST00000512267	
ENSG00000264692	ENST00000494551	
ENSG00000202093	ENST00000365223	
ENSG00000157087	ENST00000480680	
ENSG00000240977	ENST00000489055	
ENSG00000206766	ENST00000384039	
ENSG00000278649	ENST00000622230	
ENSG00000275559	ENST00000620994	
ENSG00000157087	ENST00000360273	41090_s_at
ENSG00000157087	ENST00000360273	37053_at
ENSG00000221240	ENST00000408313	
ENSG00000201129	ENST00000364259	
ENSG00000276856	ENST00000628154	
ENSG00000250426	ENST00000505798	
ENSG00000221160	ENST00000408233	
ENSG00000230763	ENST00000487219	
ENSG00000252514	ENST00000516705	
ENSG00000274357	ENST00000618452	
ENSG00000133422	ENST00000397641	35683_at
ENSG00000212170	ENST00000390868	
ENSG00000280988	ENST00000629015	
ENSG00000252264	ENST00000516455	
ENSG00000129187	ENST00000357067	630_at
ENSG00000129187	ENST00000357067	631_g_at
ENSG00000252486	ENST00000516677	
ENSG00000179909	ENST00000451275	31390_at
ENSG00000276396	ENST00000615106	
ENSG00000280570	ENST00000627119	
ENSG00000266410	ENST00000577883	
ENSG00000157992	ENST00000453171	
ENSG00000276856	ENST00000626276	
ENSG00000244307	ENST00000462960	
ENSG00000274389	ENST00000362188	
ENSG00000267920	ENST00000601728	
ENSG00000281685	ENST00000630434	
ENSG00000201608	ENST00000364738	
ENSG00000202058	ENST00000365188	
ENSG00000277457	ENST00000616816	
ENSG00000201684	ENST00000364814	
ENSG00000221087	ENST00000408160	
ENSG00000127955	ENST00000442586	
ENSG00000234900	ENST00000418690	
ENSG00000221030	ENST00000408103	
ENSG00000207939	ENST00000385204	
ENSG00000201282	ENST00000364412	32311_r_at
ENSG00000252983	ENST00000517174	
ENSG00000136997	ENST00000621592	1936_s_at
ENSG00000136997	ENST00000621592	1827_s_at
ENSG00000136997	ENST00000621592	1973_s_at
ENSG00000136997	ENST00000621592	37724_at
ENSG00000265559	ENST00000577769	
ENSG00000277279	ENST00000610971	
ENSG00000176715	ENST00000537895	
ENSG00000264314	ENST00000578714	
ENSG00000277419	ENST00000612508	
ENSG00000252142	ENST00000516333	
ENSG00000271615	ENST00000605503	
ENSG00000199803	ENST00000362933	
ENSG00000207499	ENST00000384768	
ENSG00000201990	ENST00000365120	
ENSG00000276856	ENST00000626693	
ENSG00000271615	ENST00000603793	
ENSG00000212422	ENST00000391120	
ENSG00000157992	ENST00000407293	
ENSG00000200235	ENST00000363365	
ENSG00000201296	ENST00000364426	
ENSG00000136997	ENST00000377970	1936_s_at
ENSG00000136997	ENST00000377970	1827_s_at
ENSG00000136997	ENST00000377970	1973_s_at
ENSG00000136997	ENST00000377970	37724_at
ENSG00000181511	ENST00000427955	
ENSG00000221664	ENST00000408737	
ENSG00000277023	ENST00000622866	
ENSG00000240235	ENST00000469816	
ENSG00000280919	ENST00000628310	
ENSG00000127955	ENST00000490206	
ENSG00000252943	ENST00000517134	
ENSG00000264679	ENST00000578180	
ENSG00000221187	ENST00000408260	
ENSG00000230763	ENST00000481615	
ENSG00000238936	ENST00000459126	
ENSG00000130201	ENST00000252482	
ENSG00000212398	ENST00000391096	
ENSG00000200537	ENST00000363667	
ENSG00000230763	ENST00000491374	
ENSG00000263467	ENST00000579598	
ENSG00000206618	ENST00000383891	
ENSG00000244003	ENST00000496780	
ENSG00000280999	ENST00000629831	
ENSG00000239122	ENST00000459191	
ENSG00000157992	ENST00000464699	
ENSG00000201372	ENST00000364502	
ENSG00000136997	ENST00000524013	1936_s_at
ENSG00000136997	ENST00000524013	1827_s_at
ENSG00000136997	ENST00000524013	1973_s_at
ENSG00000136997	ENST00000524013	37724_at
ENSG00000278936	ENST00000624549	
ENSG00000276856	ENST00000627961	
ENSG00000216011	ENST00000401192	
ENSG00000281605	ENST00000625288	
ENSG00000229720	ENST00000419800	
ENSG00000240116	ENST00000469773	
ENSG00000230763	ENST00000494240	
ENSG00000207732	ENST00000384999	
ENSG00000220999	ENST00000408072	
ENSG00000275451	ENST00000618314	
ENSG00000199381	ENST00000362511	
ENSG00000130201	ENST00000413988	
ENSG00000207960	ENST00000385225	
ENSG00000232900	ENST00000448859	
ENSG00000157992	ENST00000494572	
ENSG00000222570	ENST00000410638	
ENSG00000278936	ENST00000624089	
ENSG00000163625	ENST00000426414	
ENSG00000206718	ENST00000383991	
ENSG00000274060	ENST00000616483	
ENSG00000274980	ENST00000613601	
ENSG00000136997	ENST00000520751	1936_s_at
ENSG00000136997	ENST00000520751	1827_s_at
ENSG00000281001	ENST00000630332	
ENSG00000252688	ENST00000516879	
ENSG00000200102	ENST00000363232	
ENSG00000201346	ENST00000364476	
ENSG00000273519	ENST00000618997	
ENSG00000132874	ENST00000586448	31587_at
ENSG00000163625	ENST00000514071	
ENSG00000276891	ENST00000613832	
ENSG00000157992	ENST00000452499	
ENSG00000200831	ENST00000363961	
ENSG00000207186	ENST00000384457	
ENSG00000212590	ENST00000391288	
ENSG00000230763	ENST00000445702	
ENSG00000129187	ENST00000507543	630_at
ENSG00000129187	ENST00000507543	631_g_at
ENSG00000133422	ENST00000429468	35683_at
ENSG00000200274	ENST00000363404	
ENSG00000221494	ENST00000408567	
ENSG00000202601	ENST00000365731	
ENSG00000270479	ENST00000604107	
ENSG00000201818	ENST00000364948	
ENSG00000262656	ENST00000572849	
ENSG00000224961	ENST00000417299	
ENSG00000207046	ENST00000384319	
ENSG00000136997	ENST00000613283	1936_s_at
ENSG00000136997	ENST00000613283	1827_s_at
ENSG00000136997	ENST00000613283	1973_s_at
ENSG00000136997	ENST00000613283	37724_at
ENSG00000278483	ENST00000612745	
ENSG00000274784	ENST00000362227	
ENSG00000223286	ENST00000411354	
ENSG00000271905	ENST00000607851	
ENSG00000207603	ENST00000384871	
ENSG00000163625	ENST00000504990	
ENSG00000241159	ENST00000468558	
ENSG00000207283	ENST00000384553	
ENSG00000252622	ENST00000516813	
ENSG00000132874	ENST00000255226	31587_at
ENSG00000273525	ENST00000622631	
ENSG00000251974	ENST00000516165	
ENSG00000133422	ENST00000445980	35683_at
ENSG00000163625	ENST00000509172	
ENSG00000200256	ENST00000363386	
ENSG00000129187	ENST00000438320	630_at
ENSG00000129187	ENST00000438320	631_g_at
ENSG00000252148	ENST00000516339	
ENSG00000263572	ENST00000584820	
ENSG00000230556	ENST00000448886	
ENSG00000221639	ENST00000408712	
ENSG00000277380	ENST00000613617	
ENSG00000221365	ENST00000408438	
ENSG00000264346	ENST00000578179	41342_at
ENSG00000157992	ENST00000543753	
ENSG00000202324	ENST00000365454	
ENSG00000200502	ENST00000363632	
ENSG00000219435	ENST00000539943	
ENSG00000271257	ENST00000603797	
ENSG00000278410	ENST00000621402	
ENSG00000266239	ENST00000583214	
ENSG00000280624	ENST00000629290	
ENSG00000222460	ENST00000410528	
